0,1,2,3,4,5,6,7,8,9,10,11,12
-0.15953862270348484,0.039076882994127204,-0.19424799639803522,-0.674520840322558,1.1396472427964424,1.1200759181429834,-2.1986935304902966,1.7949664381277879,0.0,1.0,0.0,0.0,0.0
0.1675455398476896,0.8126149231712034,-0.6572918226067058,-0.12627664203178313,0.19766114210940516,-1.9044126256606653,-1.0599089175606222,0.47990905213848706,0.0,1.0,0.0,0.0,0.0
0.3634932684996233,-1.6236380987887262,0.3498852716430814,-1.00193178405886,-0.4178155003846541,-0.15831219116164055,0.07737063164499085,-0.3051220923573085,0.0,0.0,0.0,1.0,0.0
-1.2347004465825901,0.23198908983817954,-1.0845401150755496,-0.24488863845056477,0.32684608166564005,1.377031825864562,-2.2705725499785827,1.5427941688628477,0.0,1.0,0.0,0.0,0.0
0.007171142377243966,0.5506693148278936,0.8341220131752903,1.0060148083500968,-0.4971583326797515,-0.9077171702468838,0.2758133393965714,-0.21605847721241161,0.0,0.0,0.0,1.0,0.0
1.4129019943821282,-0.4774714142876533,0.8430450561355884,-0.6338144650187446,1.3553484440509704,0.7874380999488724,0.4898466336312641,-0.7213281294376553,1.0,0.0,0.0,0.0,0.0
-0.7078746316463601,-0.16048546817938175,-0.7673889440035121,0.35745187406425993,0.25158925035294843,0.914958143025565,-0.4196253473327964,0.7268347669424977,0.0,1.0,0.0,0.0,0.0
1.7661439205165144,0.301214410198942,0.6727251489913892,-1.453290642112593,-0.2732359001978808,-0.7412297786478689,0.9170762104261804,-1.7680352776399073,1.0,0.0,0.0,0.0,0.0
-1.7270287129302633,-1.4567079819339226,-1.4652557718759034,-0.5179302578500209,-0.6162894696970209,-0.319416029180227,-0.19322447407286586,0.8357141044462841,0.0,1.0,0.0,0.0,0.0
1.340142422073272,-1.4567079819339226,1.1370923601677208,-0.2921165727665846,2.89978736379982,0.8201248382590892,-0.47782705364216005,0.9359681271303222,0.0,1.0,0.0,0.0,0.0
0.39789029466481185,3.2421882412360477,0.4239077327973787,1.1467266386224084,-0.9711337761404613,1.2358220350596019,0.6780067002067179,-1.5922047765700773,1.0,0.0,0.0,0.0,0.0
-0.9287411234912326,-0.28917550403058695,-1.8406303505117827,0.3128898631824463,0.6510652283895598,0.24208496946160765,-0.5905526276482961,0.1748810666552423,0.0,1.0,0.0,0.0,0.0
-0.43947887828083654,-0.9218853222428053,0.9941881129850236,1.4866247301503266,-0.765826158910218,-0.6670370087218422,0.5069328136522926,-0.18791921104367784,0.0,0.0,0.0,1.0,0.0
-1.0781342653318706,0.23198908983817954,-2.0391805784408166,0.5436185419476085,1.7464451801902776,2.467693958463834,0.42286335087306165,-0.7410102371481903,1.0,0.0,0.0,0.0,0.0
-0.4710998429937098,0.6996437166207264,-0.4372139674103218,-0.45233296977373333,-0.8399217793017445,-0.6944702814250955,-0.10190373698292247,0.19016517040573627,0.0,1.0,0.0,0.0,0.0
-0.22665242520373993,0.23198908983817954,-0.1633825953312051,-0.775698736866555,0.8018602062870919,1.0707672547152463,-0.7773665727042598,0.37017120683638116,0.0,1.0,0.0,0.0,0.0
-0.42711761054506403,3.2421882412360477,0.10694037803851064,-0.0573536194793403,0.0002509145134825347,-0.26222576955712557,0.24617836870451454,-0.6267942415234296,1.0,0.0,0.0,0.0,0.0
0.48786158147824427,-0.4774714142876533,0.5525147462295588,0.03138089135031711,0.9790342025372248,0.13253227897542888,1.0833988077313952,-0.5031238647184165,0.0,0.0,0.0,0.0,1.0
0.4041606785331736,0.08870662436657537,-0.2152296372280026,-1.2546379281253586,0.8748967559178463,1.0888259187101144,0.018722621201065607,0.0688249667668413,0.0,1.0,0.0,0.0,0.0
-1.8015792744787245,-0.4387165023591662,-2.0011281012438475,-0.7211448007903242,0.1569641396728628,1.8776454342510704,-0.6857405729822312,0.29600641291382274,0.0,1.0,0.0,0.0,0.0
-0.9663956023817667,-0.04925297256543949,-0.38257414835167797,0.11578976206556031,-0.18953620337262733,0.4762312119606838,-0.13981094039747757,1.1523307154307363,0.0,1.0,0.0,0.0,0.0
1.9042971614957835,0.15223661192111898,1.5820269779835874,-0.4735884533445847,0.21044321767184637,-0.05711737085645624,0.36311075333192594,-0.8477758875399435,1.0,0.0,0.0,0.0,0.0
-0.5326635239732809,-0.40278486245093686,0.6630325816350052,1.48761553728915,-0.19123658628066728,0.17079355930143109,1.6387628735748891,-2.2372818974869038,0.0,0.0,1.0,0.0,0.0
-1.6358360108261565,0.5506693148278936,-1.0970133814635814,-0.7278626127399004,-0.1042767195496644,0.9710493699174474,-0.5639223137911251,0.29600641291382274,0.0,1.0,0.0,0.0,0.0
-0.9010135932479139,-0.5711721660752673,1.318998258476899,1.9647232833122106,-1.8594730978047247,-0.8927426230780592,2.5622165505193126,-1.329150769417731,0.0,0.0,1.0,0.0,0.0
0.9436908903932938,3.2421882412360477,1.1596179975488095,0.3625367158646852,-0.8241245702121978,-0.8107811971724206,0.8980540133184354,-1.2705141413778247,1.0,0.0,0.0,0.0,0.0
-2.6218521897644784,-0.7975138772373124,-0.166572744439892,1.7728770133855565,-2.1256561612157405,1.05593940143158,1.8976295535879368,-0.604648180724946,0.0,0.0,0.0,0.0,1.0
-0.02659782825243453,0.6996437166207264,-1.3193079938942693,-0.8963861010415478,-0.42832332774596193,1.0420383463040748,-0.30449000432343387,0.3275681884102419,0.0,1.0,0.0,0.0,0.0
0.1967723664626186,-0.40278486245093686,-0.4441330307715635,1.1024314984445969,-0.6345598404097891,-0.11988741758688594,-0.983996452274067,0.6078001431394504,0.0,1.0,0.0,0.0,0.0
-0.7288001930332403,-0.12294493880291993,0.7101947234419559,1.5183409669717198,-0.2390942810221934,0.632361974653352,0.1774916221519435,-0.34235668986204826,0.0,0.0,0.0,1.0,0.0
-0.5277663599137853,-0.007886987622657106,0.11803264357348324,0.45938496130475226,0.07616736432443105,-0.27525867594174697,-1.4627594911068862,1.6606865657526861,0.0,1.0,0.0,0.0,0.0
0.3050183649403202,-2.0056318584283765,0.8426286050090026,1.5302972776080401,0.26786858945340813,0.5494928496086606,0.06495423037358602,0.6755497902052867,0.0,1.0,0.0,0.0,0.0
-0.46361484064379255,0.391535793378831,-0.59852940507393,0.2680945191722986,-0.08481464114301808,0.4677899224206295,-0.5434823806424036,0.10151447455483865,0.0,1.0,0.0,0.0,0.0
-0.7151355278728768,0.301214410198942,-1.1528967989158692,-0.21785174776509658,-0.5460003104914269,1.6173142072788542,-0.30449000432343387,0.6199030039917368,0.0,1.0,0.0,0.0,0.0
-0.05843443016704719,-0.04925297256543949,-0.4341576127546165,-0.45937023128189297,0.8146895608370561,-0.80888528552146,-1.7522897922800422,1.8585498731037815,0.0,1.0,0.0,0.0,0.0
0.02926376588260934,0.15223661192111898,0.6072130346488277,0.8562138842973916,-0.5085391489776054,0.565339072051167,-0.8047500391924586,0.5543918758275287,0.0,1.0,0.0,0.0,0.0
-1.1558512854031202,-0.6345614154060135,0.1364517094026601,0.44332969089391,0.45859952702331963,0.2108474495671155,2.321144792748346,-1.3994644448480753,0.0,0.0,1.0,0.0,0.0
-0.2077480283722613,3.2421882412360477,-0.43107844876807877,-0.4863744921616368,1.811460292660641,1.527117035466925,-0.5905526276482961,0.3998514602560992,0.0,1.0,0.0,0.0,0.0
0.783755516503852,-0.7151370548849699,0.8383365539428438,0.014163672125330101,1.5374588619023302,0.8343901702747926,-0.8469943925501655,0.6199030039917368,0.0,1.0,0.0,0.0,0.0
-2.4163246170256767,-0.16048546817938175,-2.3789220889104246,-0.843744651984011,-0.640672629228577,-1.5958219095962984,-1.2553213592866284,0.804131743475406,0.0,1.0,0.0,0.0,0.0
2.365478061454912,-0.007886987622657106,1.452353906809976,-0.27669594642388223,1.3896298744594358,-0.5404474492407232,-0.2575392767509838,0.02367491770418998,0.0,1.0,0.0,0.0,0.0
0.22422325882160885,-0.04925297256543949,-0.1308275830924508,-0.2001643172252028,0.3927295266228439,0.02202585175905534,-0.2575392767509838,0.6505688217514721,0.0,1.0,0.0,0.0,0.0
0.2662089031949208,0.15223661192111898,0.7818953531823396,1.2707726875077774,-0.9331649381899342,2.265660938179049,-0.6857405729822312,1.1110587239065282,0.0,1.0,0.0,0.0,0.0
1.1704702985210902,0.5013087374672073,0.3939322369185681,-0.24641343321878495,-0.6284685827207521,-0.5564081373626957,-0.5905526276482961,0.12673197594658808,0.0,1.0,0.0,0.0,0.0
0.052546057107269985,-0.28917550403058695,-0.5676489598201425,-0.0016840152907206278,0.30888616823113324,1.074769259753059,-1.0821041051335691,0.6630074220559609,0.0,1.0,0.0,0.0,0.0
-0.1746037621138241,-0.6345614154060135,-0.6645944424123027,-0.5790618052238178,1.518358176278086,-0.03835718605280992,-1.5459783732765273,1.73516924546236,0.0,1.0,0.0,0.0,0.0
-0.4528514062364634,0.653285371564449,-0.14146798808135927,0.11918682891037871,0.23225318532317618,-1.0014789627339236,1.3347571168873067,-0.5875651633413613,0.0,0.0,0.0,0.0,1.0
-0.2033608856621194,-0.12294493880291993,-0.7571537519575036,-0.1375254959920061,0.9024380029928423,1.0402657643912347,-0.7307893052943255,0.6078001431394504,0.0,1.0,0.0,0.0,0.0
-0.2686950362212462,-0.28917550403058695,-0.4146503475975424,0.18552084237271999,-1.519000445382476,-2.620699881341344,-1.3182605582525477,0.9918542126584646,0.0,1.0,0.0,0.0,0.0
0.29255122271002093,3.2421882412360477,0.04643017168200561,-1.3038963387736437,0.6176519538941325,0.7469026565360927,-0.11957289232740657,0.5110720683187471,0.0,1.0,0.0,0.0,0.0
-0.7840292430688959,0.6996437166207264,-1.47406265679188,0.48634254881267175,1.1882347176615191,1.085128531578941,-0.328210064542795,0.3275681884102419,0.0,1.0,0.0,0.0,0.0
0.5153697472452892,0.5506693148278936,0.3406153384078285,-2.018528743746602,-0.9040415038229385,-0.29298408259887476,0.9442824645210112,-0.9692994043080077,1.0,0.0,0.0,0.0,0.0
-0.35972151036267347,-0.04925297256543949,0.03674626310754058,0.00028615397192454663,-0.6697687267638238,-0.3378058979434878,1.9811263693325245,-0.6267942415234296,0.0,0.0,1.0,0.0,0.0
-0.5729034961060697,0.08870662436657537,-0.14322935217680222,0.6891226322535039,0.5298279137039783,-0.6846056485487396,-1.826581028485295,1.8585498731037815,0.0,1.0,0.0,0.0,0.0
-0.17121232655168078,3.2421882412360477,-0.07340649442619489,0.5752682429326598,-0.007819392357605608,-1.2107594762828857,-0.3574530882557587,0.1748810666552423,0.0,1.0,0.0,0.0,0.0
1.945522409320233,-1.6236380987887262,1.5382392778134255,-0.30206458591347346,1.495276726810092,0.19994620047012,-1.3507452049451063,0.9918542126584646,0.0,1.0,0.0,0.0,0.0
2.3813368519370934,-1.6236380987887262,1.851362020106735,-1.632186931006683,-0.591704382626885,0.6973744336564681,0.8500582890234529,-0.9814358478755886,1.0,0.0,0.0,0.0,0.0
